05604157|0000001117
09400781|0000001118
KG180032|0000001119
01340733|0000001120
60015285|0000001121
KMGI3885|0000001122
1MG26513|0000001123
1MG26514|0000001124
KVKR1252|0000001125
111599MG|0000001126
111600MG|0000001127
0469PDWD|0000001128
111601MG|0000001129
111606MG|0000001130
111607MG|0000001131
08310614|0000001132
KMG07969|0000001133
KMG79067|0000001134
KMG79068|0000001135
89MG1180|0000001136
M1650452|0000001137
M1650453|0000001138
MG811485|0000001139
MG811486|0000001140
04067777|0000001141
04067778|0000001142
04067779|0000001143
011412KS|0000001144
011413KS|0000001145
011414KS|0000001146
MGS01223|0000001147
01229797|0000001148
01229798|0000001149
14MG8758|0000001150
14MG8759|0000001151
14MG8760|0000001152
14MG8761|0000001153
14MG8762|0000001154
14MG8763|0000001155
14PNS935|0000001156
06046130|0000001157
06046131|0000001158
07122706|0000001159
KM139319|0000001160
21141417|0000001161
084A1823|0000001162
090M1659|0000001163
M4180028|0000001164
19220500|0000001165
91PRA030|0000001166
10911401|0000001167
019MP163|0000001168
19M15263|0000001169
19M15264|0000001170
19M15265|0000001171
L0730346|0000001172
N0096469|0000001173
04110102|0000001174
19M15266|0000001175
19M15267|0000001176
03908665|0000001177
093M2340|0000001178
093M2341|0000001179
MMP00136|0000001180
MM123649|0000001181
MM810148|0000001182
MG874136|0000001183
B2032918|0000001184
B2032919|0000001185
B2032920|0000001186
B2032921|0000001187
218A0067|0000001188
218A0068|0000001189
218A0069|0000001190
04810929|0000001191
04810930|0000001192
MG570294|0000001193
18AA0225|0000001194
12331086|0000001195
12331087|0000001196
12331088|0000001197
281KD871|0000001198
281PP003|0000001199
15018111|0000001200
M1180215|0000001201
00069MTG|0000001202
KMGP0778|0000001203
17801445|0000001204
147MG021|0000001205
147MG022|0000001206
17801446|0000001207
09903177|0000001208
01229799|0000001209
01229800|0000001210
09903178|0000001211
MG874137|0000001212
V2180018|0000001213
V2180019|0000001214
M3180067|0000001215
M3180068|0000001216
05806632|0000001217
PP079174|0000001218
G5502879|0000001219
G5502880|0000001220
14101188|0000001221
23043386|0000001222
CD000477|0000001223
162173MG|0000001224
62001625|0000001225
62001626|0000001226
KMGR7366|0000001227
17700448|0000001228
MG541591|0000001229
KM543183|0000001230
K0123177|0000001231
1922K012|0000001232
1922K013|0000001233
19220501|0000001234
23043387|0000001235
23043388|0000001236
B1600183|0000001237
02527600|0000001238
02527601|0000001239
02527602|0000001240
02527603|0000001241
607KVBCR|0000001242
07122449|0000001243
06046132|0000001244
06046133|0000001245
04067780|0000001246
04067781|0000001247
04067782|0000001248
04067783|0000001249
1MG26515|0000001250
MGO13699|0000001251
49570106|0000001252
49570107|0000001253
164MG402|0000001254
KMGK0647|0000001255
17001057|0000001256
17001058|0000001257
17001059|0000001258
17001060|0000001259
17001061|0000001260
114PD107|0000001261
11401104|0000001262
16600416|0000001263
23043389|0000001264
23043390|0000001265
GLM00453|0000001266
23043391|0000001267
29180004|0000001268
MG570295|0000001269
30055281|0000001270
30055282|0000001271
30055283|0000001272
30055284|0000001273
30055285|0000001274
02118001|0000001275
MGN57022|0000001276
PEN04077|0000001277
03816601|0000001278
01340735|0000001279
281GK010|0000001280
281KG011|0000001281
01824KMG|0000001282
01825KMG|0000001283
118A0144|0000001284
118A0145|0000001285
118A0146|0000001286
118A0147|0000001287
118A0148|0000001288
118A0149|0000001289
